objectID,title,artist,medium,department,culture,period,classification,imageURL
O217228,"19thC, Frith F. Rochester Cathedral, Choir West 3373",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Rochester,1850s to 1870s,Photograph,NA
O211404,"Wallpaper specimen with a lace pattern on a lilac ground; Design based on a mid-16th century embroidery; Designed by Paul Balin; Embossed paper and muslin; Exhibited at the Vienna Exhibition of 1873; Produced by Paul Balin, Paris; 1850-1873.","Balin, Paul",Embossed paper and muslin,PDP,Paris,1850-73,Wallpaper,NA
O215941,"19thC, Frith F. Ilfracombe, Coast View 2806",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Ilfracombe,1850s to 1870s,Photograph,NA
O213059,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O211895,Alexander Constantine Ionides Album,Unknown,drawing,PDP,England,nineteenth century,Drawing,NA
O211054,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O213147,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O215743,"19thC, Frith F. Gloucester Cathedral, Choir 1150",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Gloucester,1850s to 1870s,Photograph,NA
O215172,"19thC, Frith, F. Charing Cross 947",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,London,1850s to 1870s,Photograph,NA
O219727,"Seed packet for Carters Tested Seeds Ltd., 'Hollyhock, Fine Mixed', offset half tone print, Great Britain, ca.1935-1940 ",Unknown,Offset half tone print,PDP,Great Britain,ca. 1935-1940,Print,NA
O219594,"Photograph from an album of 52 photographs of scenes in Japan,  late 19th century, showing scenes of Japan, both landscapes and interiors. Megane-Bashi, Japan. Late 19th century, hand coloured albumen print",Unknown,,PDP,NA,late 19th century,Photograph,NA
O217434,"19thC, Frith F. Saragossa 2595",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O216377,"19thC, Frith F. Lucerne and the Rigi 73",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Luzern (city),1850s to 1870s,Photograph,NA
O215000,"19thC, Frith, F. Cambridge, St Johns College Chapel 4582",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,St John's College,1850s to 1870s,Photograph,NA
O219257,"From an album of photographs, mostly albumen prints of the 1860's-1880's (250 photographs and 60 prints and a drawing) of topographical scenes of Britain and Europe. St. Mary's Church, Hitchen, Herts, from an album, 1860-1880, albumen print",Unknown,,PDP,NA,1860-1880,Photograph,NA
O214999,"19thC, Frith, F. Cambridge, St Johns College 4581",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,St John's College,1850s to 1870s,Photograph,NA
O217630,"19thC, Frith F. Bay of Sorrento 2870",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O215295,"19thC, Frith, F. Tyrifiord, Christiania, Norway 883",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Oslo,1850s to 1870s,Photograph,NA
O220481,Embroidery designs - non-printed flowers,,"Pencil, pen and ink, coloured chalk, on thin paper and tracing paper",PDP,NA,NA,Drawing,NA
O212300,"Watercolour, 'Portrait of a Man at the Camp d'etrangers', by Ervin Bossanyi, Brittany, ca.1914-1919",Ervin Bossanyi,Watercolour,PDP,Brittany,1914-1919,watercolour (painting),NA
O212400,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O211972,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O213393,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O213699,"Tazza, fritware painted in underglaze blue and black, Syria, second half of 16th century",Unknown,Fritware with underglaze painting,MES,Syria,second half of 16th century,Tazza,NA
O218775,"19thC, Frith F. At Florence 2980",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Florence,1850s to 1870s,Photograph,NA
O217163,"19thC, Frith F. Rheims, Statue of Comte d'Erlon 3764",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Rheims,1850s to 1870s,Photograph,NA
O222138,"Design for textile by Karin Heath Warming, c.1960-1975","Warming, Karin Heath","Pencil, coloured chalks, watercolour, body  colour, photostatic prints, coloured inks and wash",PDP,Great Britain,ca. 1960-1975,Drawing,NA
O214716,"19thC, Frith, F. Boorhaupore, A Marwari's House 4419",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,India,1850s to 1870s,Photograph,NA
O211215,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O221719,"Trade labels, Fruit labels",Unknown,"Various techniques, including colour letterpress, screenprint etc.",PDP,NA,ca. 1985-1995,Print,NA
O211480,Josef Albers:  I-S Va..I.  Colour lithograph.1969.,"Albers, Josef",colour screenprint,PDP,USA,1969,Print,NA
O214896,"19thC, Frith, F. Cairo, The Holy Tree 1962",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Cairo,1850s to 1870s,Photograph,NA
O216524,"19thC, Frith F. Hart and Porcupine Point, Matheran 4397",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Matheran,1850s to 1870s,Photograph,NA
O218106,"19thC, Frith F. Westminster Abbey, Choir East 3515",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Westminster Abbey,1850s to 1870s,Photograph,NA
O222030,"Design for textile by Karin Heath Warming, c.1960-1975","Warming, Karin Heath","Pencil, coloured chalks, watercolour, body  colour, photostatic prints, coloured inks and wash",PDP,Great Britain,ca. 1960-1975,Drawing,NA
O215522,"19thC, Frith F. Durham Cathedral, South Aisle Nave 1110",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Durham,1850s to 1870s,Photograph,NA
O214237,"Drawing for Donald Bros. Ltd., design for woven fabric 'Leighton Tapestry', bodycolour, Great Britain, ca. 1936",NA,Bodycolour,PDP,Great Britain,ca. 1936,Drawing,NA
O216690,"19thC, Frith F. Newlyn from Toll Carn 2004",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Newlyn,1850s to 1870s,Photograph,NA
O212634,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O216216,Perspective view of an ancient cinerary urn with a plaque and strigillated sides.,Sir William Chambers,Pencil,PDP,Italy,1749-1755,Design,NA
O215051,"19thC, Frith, F. Canterbury, North Gate 2818",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Canterbury Cathedral,1850s to 1870s,Photograph,NA
O217614,"19thC, Frith F. Snowdon, Red Crag 1611",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O219777,"Seed packet for Carters Tested Seeds Ltd., 'Primula, Princess Mary', offset half tone print, Great Britain, ca.1935-1940 ",Unknown,Offset half tone print,PDP,Great Britain,ca. 1935-1940,Print,NA
O213584,"Designs for a wallpaper and frieze, entitled 'The Seasons'; Designed by W. S. Black; Indian ink and pencil, touched with white, on paper; Produced by Jeffrey & Co.; England; 1893.","Black, W. S.","Indian ink and pencil, touched with white, on paper",PDP,England,1893,Wallpaper design,NA
O213635,"Photograph of Mrs. Langtry, ca. late 19th to early 20th c. Guy Little Collection.","Van Der Weyde, Henry Frederick",Sepia photograph on paper,T&P,Great Britain,ca. late 19th - early 20th century,Photograph,NA
O216224,Sketch of an inverted ovoid vase with loop handles and stepped lid.,Sir William Chambers,Black chalk,PDP,Italy,1749-1755,Design,NA
O220007,Sketchbook of plant studies,Ebeneezer Wake Cooke,,PDP,NA,NA,Drawing,NA
O217559,"19thC, Frith F. Shrewsbury, Stone Pulpit 2172",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Shrewsbury,1850s to 1870s,Photograph,NA
O218282,"Photograph of William Creswick as Michael Cranou in <i>The Flower Girl! or The Convict Marquis</i>, Surrey Theatre, 1858, Guy Little Collection.",Unknown,Sepia photograph on paper,T&P,Great Britain,1858,Photograph,NA
O214675,"19thC, Frith, F. Bombay, Northern Excavations 3018",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Bombay,1850s to 1870s,Photograph,NA
O219215,"Album of photographs documenting the  Edison Light Festival, Amsterdam, 1929",Unknown,,PDP,NA,Apr-05,Photograph,NA
O221368,"Engraving, coat of arms of Sayer, within Engraver's record book, ca. 1710, English, ink and paper",Unknown,Pull from metalwork,PDP,Great Britain,1600-1800,Print,NA
O221355,"Engraving, coat of arms, within Engraver's record book, ca. 1710, English, ink and paper",Unknown,Pull from metalwork,PDP,Great Britain,1600-1800,Print,NA
O217130,"19thC, Frith F. Bhaie Sahib al Pehoa's House, Punjab 2396",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O218506,"Photograph of Therese Titiens as Margherita in <i>Faust e Margherita</i> at Her Majesty's Theatre, 1863, Guy Little Collection.",Unknown,Sepia photograph on paper,T&P,London,1863,Photograph,NA
O217816,"19thC, Frith F. Tideswell Church 2113",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O219051,"Poster by Kyosti Varis, advertising the Lahti X Poster Biennial, colour screenprint, Finland, 1993",Kyosti Varis,Colour screenprint,PDP,Finland,1993,Poster,NA
O222003,"Design for textile by Karin Heath Warming, c.1960-1975","Warming, Karin Heath","Pencil, coloured chalks, watercolour, body  colour, photostatic prints, coloured inks and wash",PDP,Great Britain,ca. 1960-1975,Drawing,NA
O215298,"19thC, Frith, F. Church Stretton 2214",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Church Stretton,1850s to 1870s,Photograph,NA
O218755,"19thC, Frith F. Naples Museum, ""Psyche of Capua"" 2866",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Naples,1850s to 1870s,Photograph,NA
O221400,"Engraving, coat of arms, within Engraver's record book, ca. 1710, English, ink and paper",Unknown,Pull from metalwork,PDP,Great Britain,1600-1800,Print,NA
O215142,"19thC, Frith, F. Cashmere, Bridge on Marqual Canal 3201",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Srinagar,1850s to 1870s,Photograph,NA
O213722,"Portion of wallpaper with a chinoiserie pattern, from a design based on textiles in the Victoria & Albert Museum; Designed by Henry Butler; Colour machine print on paper; 1919-24.","Butler, Henry (R.B.A.)",Colour machine print on paper,PDP,England,1919-24,Wallpaper,NA
O211836,"Sheet of wallpaper; Colour woodblock print (and possibly flock), on paper; Anonymous; France; ca. 1840-50.",Unknown,"Part of a group recorded as being colour prints from wood blocks and flock, on paper",PDP,France,ca. 1840-50,Wallpaper,NA
O218244,"Photograph of Christine Nilsson, late 19th c. Guy Little Collection.",NA,Sepia photograph on paper,T&P,Great Britain,late 19th century,Photograph,NA
O221522,"AIDS related ephemera, designed by Jon Fox and Matthew Toresen, Safer Sex Valentine's Day contact card, issued by Yorkshire MESMAC.  Great Britain, 1995.",NA,Offset lithograph on card,PDP,Britain,ca. 1995,print,NA
O214435,"19thC, Frith, F. Barcelona from Montjoy 2585",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Barcelona (city),1850s to 1870s,Photograph,NA
O219671,"Design by Neisha Crosland, for a printed cotton entitled 'Popova', commissioned and produced by Harlequin Wall Coverings Ltd. for a collection of wallpapers and furniture textiles, photocopy and collage, Great Britain, 1989-1990",Neisha Crosland,Photocopy and collage,PDP,Great Britain,1989-1990,Drawing,NA
O216749,"19thC, Frith F. Nuremburg, Spittel Thor 2274",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Nuremburg,1850s to 1870s,Photograph,NA
O213321,Topographical photograph,J.R.H. Weaver,,PDP,NA,ca. 1910-1960,Photograph,NA
O218038,"19thC, Frith F. Wallace's Monument [Stirling] 4561",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O215388,"19thC, Frith, F. Crummock Water 483",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Crummock Water,1850s to 1870s,Photograph,NA
O219187,"Private view invitation to an exhibition of work by Gaetano Pesce at the Gallery Mourmans, Belgium, 1993.",Gaetano Pesce,Coloured moulded rubber,PDP,Belgium,1993,Print,NA
O215778,"19thC, Frith F. Granada 1340",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Granada,1850s to 1870s,Photograph,NA
O219634,"Photograph from an album of photographs of scenes in Japan. Reclining woman, Japan. Late 19th century, hand coloured albumen print",Unknown,,PDP,NA,late 19th century,Photograph,NA
O217964,"19thC, Frith F. Verona, the Amphitheatre 36a",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O214983,"19thC, Frith, F. Calcutta, Lord Hardinge's Statue 3290",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Calcutta,1850s to 1870s,Photograph,NA
O213056,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O220542,Embroidery designs - cockerels,,"Pencil, watercolour and coloured chalk, on thin paper and tracing paper. ",PDP,NA,NA,Drawing,NA
O218435,"Pendant; gold, topaz crystals and garnets; designed and made by David Thomas; London, 1967-8","Thomas, David","Gold, topaz crystals and garnets",MET,London,1967-1968,Pendant and chain,NA
O214456,"19thC, Frith, F. Basle Street 3",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Basel (Switzerland),1850s to 1870s,Photograph,NA
O211508,"Portrait of Eliza Chester as Lady Teazle in <i>School for Scandal</i>. Published in London by Engelmann, Graf, Coindet & Co in August 1830, Harry Beard Collection.","Lynch, J. H.",lithograph,T&P,London,August 1830,Print,NA
O221675,"Engraving, coat of arms of Mrs. Bluck, within Engraver's record book, ca. 1710, English, ink and paper",Unknown,Pull from metalwork,PDP,Great Britain,1600-1800,Print,NA
O217419,"19thC, Frith F. Salzburg, Birchlesgaden 2304",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Salzburg,1850s to 1870s,Photograph,NA
O216587,"19thC, Frith F. Much Wenlock Abbey, S Side of Nave 2209",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Much Wenlock,1850s to 1870s,Photograph,NA
O211694,"Wallpaper specimen with coloured flowers on a metallic ground; Design based on an old French material; Designed by Paul Balin; Machine print on embossed paper; Exhibited at the Vienna Exhibition of 1873; Produced by Paul Balin, Paris; 1850-1873.","Balin, Paul",Machine print on embossed paper,PDP,Paris,1850-73,Wallpaper,NA
O212067,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O215198,"19thC, Frith, F. Chatsworth Park, ""Oak Study"" 2242",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Chatsworth,1850s to 1870s,Photograph,NA
O216390,"19thC, Frith F. Lucknow, The Kaiser Bagh 3045",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Lucknow,1850s to 1870s,Photograph,NA
O221765,"Trade labels, Fruit labels",Unknown,"Various techniques, including colour letterpress, screenprint etc.",PDP,NA,ca. 1985-1995,Print,NA
O211201,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O213506,19th century topographical photograph,Unknown,,PDP,NA,19th century,Photograph,NA
O215432,"19thC, Frith, F. Delhi, Iron Pillar and Arch 3133",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Delhi,1850s to 1870s,Photograph,NA
O220085,Sketchbook of plant studies,Ebeneezer Wake Cooke,,PDP,NA,NA,Drawing,NA
O218098,"19thC, Frith F. Westminster Abbey, Fox's Monument 3400",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Westminster Abbey,1850s to 1870s,Photograph,NA
O211724,"Costume design by Lez Brotherston for the Young Man in Adam Cooper's dance piece <i>Just Scratchin' the Surface</i>, Scottish Ballet, 1998","Brotherston, Lez","Pencil, ink, watercolour and crayon on art board",T&P,Great Britain,ca. 1998,Costume design,NA
O217730,"19thC, Frith F. Studley Park 4710",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O215496,"19thC, Frith F. Shakespeares Cliffs, Dover 2735",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Dover,1850s to 1870s,Photograph,NA
O218730,"19thC, Frith F. Balboos (signed ""Fitzjames No 1"") 3310",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,India,1850s to 1870s,Photograph,NA
O219284,"From an album of photographs, mostly albumen prints of the 1860's-1880's (250 photographs and 60 prints and a drawing) of topographical scenes of Britain and Europe. Anon. Furness Abbey, Norman arch, from an album, 1860-1880, albumen print",Unknown,,PDP,NA,1860-1880,Photograph,NA
O217086,"19thC, Frith F. Pompeii 2879",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Pompeii,1850s to 1870s,Photograph,NA
O212220,Cabinet card,Unknown,,PDP,NA,NA,Photograph,NA
O217433,"19thC, Frith F. Saragossa 2594",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O212752,Topographical photograph,Unknown,,PDP,NA,NA,Photograph,NA
O215980,"19thC, Frith F. Jerusalem from Mount Zion 571",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Jerusalem,1850s to 1870s,Photograph,NA
O216415,"19thC, Frith F. Ludlow, Ludford Bridge &c 2223",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Ludlow,1850s to 1870s,Photograph,NA
O220179,"Sir William Chambers. One of a large group of drawings, mainly architectural designs, bound in a volume titled ""Franco-Italian Album,"" mid-18th century.",Sir William Chambers,"Pencil, pen and ink, grey wash and red chalk",PDP,Italy,1749-1755,Design,NA
O218014,"19thC, Frith F. Vienna, Grand Hotel 2320",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Vienna,1850s to 1870s,Photograph,NA
O215998,"19thC, Frith F. Joch Pass, Engsteln Lake 89",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Engelberg,1850s to 1870s,Photograph,NA
O215202,"19thC, Frith, F. Cheddar Village 726",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Cheddar,1850s to 1870s,Photograph,NA
O221843,"Design for textile by Karin Heath Warming, c.1960-1975","Warming, Karin Heath","Pencil, watercolour, bodycolour, coloured chalk, photostatic prints, colour half tone, off-set  lithography, photographs, on various papers",PDP,Great Britain,ca. 1960-1975,Drawing,NA
O218377,"Photograph of Samuel Phelps, mid to late 19th c. Guy Little Collection.","James, J. R.",Sepia photograph on paper,T&P,Great Britain,mid to late 19th century,Photograph,NA
O217355,"19thC, Frith F. Rydal Hall 1684",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O220696,"Plate, fritware painted in underglaze bluish-black, Iran, 16th or 17th century",Unknown,Fritware with underglaze painting,MES,Iran,16th century or 17th century,Plate,NA
O218452,"Photograph of Mrs. Bernard Beere as Fedora in <i>Fedora</i> at the Haymarket theatre in 1883, Guy Little Collection.",NA,Sepia photograph on paper,T&P,London,1883,Photograph,NA
O216932,"19thC, Frith F. Paris, St Germain l'Auxerrois 4104",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Paris,1850s to 1870s,Photograph,NA
O218039,"19thC, Frith F. Wallenstadt, Barschis 135",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O213579,"Portion of a wallpaper frieze of swallows and dragonflies, in shades of brown and gold; Designed by Brightwen Binyon; Colour print from wood blocks on paper; Produced by Jeffrey & Co.; England; 1875.","Binyon, Brightwen (F.S.A., A.R.l.B.A.)","Colour woodblock print, on paper",PDP,England,1875,Wallpaper,NA
O216799,"19thC, Frith F. Oxford, Cloister Tower Magdalen Col. 1630",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Oxford,1850s to 1870s,Photograph,NA
O217935,"19thC, Frith F. Venice, Bridge of Sighs 1389",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Venice,1850s to 1870s,Photograph,NA
O221075,"Portrait of George Coleman, Esq. Published in London by W. Walker on 1st January 1822, Harry Beard Collection.","Zoffany, Johan Joseph",etching,T&P,London,1st January 1822,Print,NA
O215780,"19thC, Frith F. Granada, Alhambra [Court of Lions] 1342",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Alhambra,1850s to 1870s,Photograph,NA
O211055,"Volume of sweet wrappers Redundant stockbooks (7) of sweet wrappers etc.,  from the confectionery company Mackintosh.",Unknown,,PDP,NA,NA,Print,NA
O216146,"19thC, Frith F. Lecco, Lake of Como 174",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Lecco (province),1850s to 1870s,Photograph,NA
O218293,"Photograph of Therese Titiens, mid to late 19th c. Guy Little Collection.",NA,Sepia photograph on paper,T&P,Great Britain,mid to late 19th century,Photograph,NA
O214598,"19thC, Frith, F. View at Birchlesgaden 2306",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Berchtesgaden,1850s to 1870s,Photograph,NA
O214042,"Print - Formulation Articulation. A cloth-bound portfolio containing 33 prints, together with a preface and statement of content. Printed by Sirocco Printers and published jointly by Ives-Sillmann, New Haven and Harry Abrams, New York.",Josef Albers,Screenprints and colour screenprints on folded sheets,PDP,NA,1972,Print,NA
O214426,"19thC, Frith, F. Baalbec Circular Temple 611",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Baalbek,1850s to 1870s,Photograph,NA
O216580,"19thC, Frith F. Village of Mousehole 2014",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Mousehole,1850s to 1870s,Photograph,NA
O221392,"Akilesh: 'Visual Script XI', from a series entitled 'Visual Script', colour screenprint, 1992 ",Akilesh,Colour screenprint,PDP,India,1992,Print,NA
O215594,"19thC, Frith F. At Erment 1847",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Armant,1850s to 1870s,Photograph,NA
O214901,"19thC, Frith, F. Cairo, Gate of the Citadel 2813",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Cairo,1850s to 1870s,Photograph,NA
O215733,"19thC, Frith F. St Joseph's Chapel, Glastonbury 724",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Glastonbury,1850s to 1870s,Photograph,NA
O215413,"19thC, Frith, F. Delhi, St Stephen's Church 3114",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Delhi,1850s to 1870s,Photograph,NA
O218614,"Portion of 'Peacocks and Amorini' wallpaper, featuring arabesques, peacocks, parrots, putti and cornucopia; Designed by Walter Crane; Colour print from wood blocks, on paper; Produced by Jeffrey & Co.; England; 1877.","Crane, Walter","Colour woodblock print, on paper",PDP,England,1878,Wallpaper,NA
O218648,"19thC, Frith F. York, St Mary's Abbey 3448",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,NA,1850s to 1870s,Photograph,NA
O221598,"Engraving, impaled coat of arms for Freke and an unknown person, within Engraver's record book, ca. 1710, English, ink and paper",Unknown,Pull from metalwork,PDP,Great Britain,1600-1800,Print,NA
O214793,"19thC, Frith, F. Bristol 1530",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Bristol (city),1850s to 1870s,Photograph,NA
O214673,"19thC, Frith, F. Bombay, Caves of Elephanta 3014",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Elephanta Island,1850s to 1870s,Photograph,NA
O213615,"Photograph of Mrs. Langtry as Cleopatra in <i>Antony and Cleopatra</i> at the Princess' Theatre in 1890, Guy Little Collection.",NA,Sepia photograph on paper,T&P,London,1890,Photograph,NA
O220850,"Photograph of Adelaide Ristori as Maria Stuart, 19th c. Guy Little Collection",NA,Sepia photograph on paper,T&P,Great Britain,19th century,Photograph,NA
O219398,"From an album of photographs, mostly albumen prints of the 1860's-1880's (250 photographs and 60 prints and a drawing) of topographical scenes of Britain and Europe. Anon. Rolandseck and Drachenfels, from an album, 1860-1880, albumen print",Unknown,photography,PDP,Germany,1860-1880,Photograph,NA
O221926,"Design for textile by Karin Heath Warming, c.1960-1975","Warming, Karin Heath","Pencil, watercolour, bodycolour, coloured chalk, photostatic prints, colour half tone, off-set  lithography, photographs, on various papers",PDP,Great Britain,ca. 1960-1975,Drawing,NA
O219564,"Photograph from an album of 52 photographs of scenes in Japan,  late 19th century, showing scenes of Japan, both landscapes and interiors. Chudzedji, Japan. Late 19th century, hand coloured albumen print",Unknown,,PDP,NA,late 19th century,Photograph,NA
O213139,Alexander Constantine Ionides Album,Unknown,drawing,PDP,"Broadstairs, England",1853,Drawing,NA
O214603,"19thC, Frith, F. Blackgang Chine, Isle of Wight 3955",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Black Gang Chine,1850s to 1870s,Photograph,NA
O214277,"19thC, Frith F, Aboo 1008",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Mount Abu,1850s to 1870s,Photograph,NA
O221445,"Fashion photograph by Carter Smith, Untitled",Carter Smith,Cibachrome colour print,PDP,NA,01/02/1996,Photograph,NA
O219518,"From an album of photographs, mostly albumen prints of the 1860's-1880's (250 photographs and 60 prints and a drawing) of topographical scenes of Britain and Europe. Anon. Bishop's Rock, from an album, 1860s-1880s, albumen print",Unknown,,PDP,NA,1860-1880,Photograph,NA
O220830,"Photograph of Zaré Thalberg as Zerlina in <i>Don Giovanni</i> at the Theatre Royal Covent Garden, May 1877, Guy Little Collection.",NA,Sepia photograph on paper,T&P,London,May 1877,Photograph,NA
O218787,"19thC, Frith F. Louvre, Noli me Tangere 4507",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Louvre,1850s to 1870s,Photograph,NA
O1190405,"Pasta bowl, porcelain, 'Trend', designed by Robin Levien for Queensberry Hunt, ca. 1982, made by Thomas (Rosenthal), Selb, 2009.","Levien, Robin",Porcelain,CER,Selb,ca. 1982,Pasta bowl,NA
O211465,"Jug, fritware, bulbous body, painted in colours and covered with a clear glaze, Iznik, Turkey, ca. 1565-75.",Unknown,"Fritware, polychrome underglaze painted, glazed",MES,Iznik,ca. 1565-75,Jug,NA
O211794,"Portion of 'Quatrefoil' wallpaper, with a pattern of quatrefoils in black, white and grey, incorporating vertical stripes; Designed by Edward Bawden; Colour print from wood blocks on paper; Produced by Cole & Son (Wallpapers) Ltd; England; ca.1950.","Bawden, Edward","Colour woodblock print, on paper",PDP,England,ca.1950,Wallpaper,NA
O216930,"19thC, Frith F. Paris, Opera House 4101",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Paris,1850s to 1870s,Photograph,NA
O215862,"19thC, Frith F. Hampton 1649",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Hampton,1850s to 1870s,Photograph,NA
O219231,"Album of photographs documenting the  Edison Light Festival, Amsterdam, 1929",Unknown,,PDP,NA,Apr-05,Photograph,NA
O214648,"19thC, Frith, F. Bolton Woods, On the Wharfe 3879",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Bolton Abbey,1850s to 1870s,Photograph,NA
O216385,"19thC, Frith F. Lucknow, Residency Ruins 3040",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Lucknow,1850s to 1870s,Photograph,NA
O214584,"19thC, Frith, F. Beverley, St Mary's Church 3477",Francis Frith,Whole-plate albumen print from wet collodion glass negative,PDP,Beverley,1850s to 1870s,Photograph,NA
